-48.5018,8.7103,588.8425,-72.2439,-78.0017,,,,,,,,,,,,,,,,,,
-87.8810,235.3119,239.0321,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-98.8289,4191.9918,-75.1863,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
176.6318,,,,,,,,,,,,,,,,,,,,,,
39.2086,-90.0797,324.7284,-22.0645,,,,,,,,,,,,,,,,,,,
2.2180,-13.0169,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-95.2672,25859.9552,-64.0996,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
13.6552,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-99.3612,,,,,,,,,,,,,,,,,,,,,,
229.1097,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
709.5572,,,,,,,,,,,,,,,,,,,,,,
-56.5085,,,,,,,,,,,,,,,,,,,,,,
-95.9300,-89.1271,279898.7388,-64.0996,,,,,,,,,,,,,,,,,,,
-73.9206,-82.5399,360.9401,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-84.4627,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
386.6635,-68.6381,-33.9608,-64.0996,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-91.3758,247.5050,-78.1912,609.5371,,,,,,,,,,,,,,,,,,,
65.2504,53.9172,-87.3755,253.9540,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
44.4390,,,,,,,,,,,,,,,,,,,,,,
229.1097,,,,,,,,,,,,,,,,,,,,,,
2037.0388,,,,,,,,,,,,,,,,,,,,,,
412.2626,-96.2080,160.3598,-74.3157,144.4411,-26.2961,205.6703,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
35.2487,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-93.1147,664.5110,357.9908,,,,,,,,,,,,,,,,,,,,
-73.0509,119.3036,-28.1992,686.8656,,,,,,,,,,,,,,,,,,,
-48.4124,-56.5085,20.5852,-28.1992,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-90.0105,189.4358,,,,,,,,,,,,,,,,,,,,,
-90.0603,468.0577,55.3897,,,,,,,,,,,,,,,,,,,,
-95.1325,574.4826,67.6515,,,,,,,,,,,,,,,,,,,,
35.2487,,,,,,,,,,,,,,,,,,,,,,
619.4412,,,,,,,,,,,,,,,,,,,,,,
-15.9658,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-76.8494,148.4806,394.1277,,,,,,,,,,,,,,,,,,,,
-96.0071,602.4234,-91.6974,101.0073,1089.3309,,,,,,,,,,,,,,,,,,
-87.4613,521.2014,268.3899,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
18.7536,450.5994,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-82.8032,-55.8144,50.6187,,,,,,,,,,,,,,,,,,,,
107.3289,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-94.9972,64.9113,739.5260,60.1315,,,,,,,,,,,,,,,,,,,
-93.0529,3892.2955,,,,,,,,,,,,,,,,,,,,,
319.8255,-56.0237,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-19.9031,-24.5548,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-73.3201,-93.0191,1710.6841,-92.3265,474.8804,,,,,,,,,,,,,,,,,,
-21.6030,,,,,,,,,,,,,,,,,,,,,,
-78.5180,19.4549,79.5904,,,,,,,,,,,,,,,,,,,,
-94.9193,-55.5438,1694.5336,-31.8671,-33.4284,-64.0996,-19.0866,1054.4276,-12.4440,-98.9669,69661.8636,,,,,,,,,,,,
228.5942,-77.9072,206.2518,333.3198,-84.1518,85.7112,-82.7347,190.0297,,,,,,,,,,,,,,,
-88.5553,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-57.3271,,,,,,,,,,,,,,,,,,,,,,
-99.2586,4514.2711,,,,,,,,,,,,,,,,,,,,,
136.7013,,,,,,,,,,,,,,,,,,,,,,
1084.9447,,,,,,,,,,,,,,,,,,,,,,
133.3747,-43.0124,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
106.8005,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-32.9998,-82.3118,2677.0349,,,,,,,,,,,,,,,,,,,,
-96.3925,191.5985,16.3726,146.9364,-77.1017,,,,,,,,,,,,,,,,,,
285.1732,-80.4437,-24.5548,-80.2682,417.9103,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-19.4802,14.6451,-6.5068,333.3198,-95.5888,785.2233,-81.1651,91.6268,,,,,,,,,,,,,,,
-93.4872,224.8764,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-64.8960,100.2871,-20.1665,-65.6212,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-84.6363,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-15.9658,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-97.2354,,,,,,,,,,,,,,,,,,,,,,
987.7626,-98.6574,-31.2343,1153.6771,-88.5509,4216.7976,-32.7350,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
35.2487,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-84.4627,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-83.7258,-63.5127,1340.8866,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-97.0871,10765.2012,12.2754,-58.6773,,,,,,,,,,,,,,,,,,,
-81.5440,,,,,,,,,,,,,,,,,,,,,,
1159.6031,-93.6291,313.6682,,,,,,,,,,,,,,,,,,,,
-99.7380,432.4672,-86.8308,-39.0857,-54.0443,,,,,,,,,,,,,,,,,,
-90.3870,737.6700,-55.2975,842.8007,83.5588,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
333.3198,,,,,,,,,,,,,,,,,,,,,,
-96.1881,124.3776,,,,,,,,,,,,,,,,,,,,,
-96.0403,302.3742,509.0022,,,,,,,,,,,,,,,,,,,,
-95.3400,,,,,,,,,,,,,,,,,,,,,,
-64.7052,,,,,,,,,,,,,,,,,,,,,,
-80.3047,,,,,,,,,,,,,,,,,,,,,,
-31.2329,-58.4043,,,,,,,,,,,,,,,,,,,,,
1084.9447,,,,,,,,,,,,,,,,,,,,,,
-95.6460,-81.5837,-69.2900,1974.3417,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-87.3957,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
58.4378,-28.4494,-97.3610,289.3308,115.6133,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-89.6186,5.2942,852.5189,,,,,,,,,,,,,,,,,,,,
-73.6634,232.9502,,,,,,,,,,,,,,,,,,,,,
72.0480,95.9551,,,,,,,,,,,,,,,,,,,,,
333.3198,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-84.7283,,,,,,,,,,,,,,,,,,,,,,
47.4294,-34.3147,,,,,,,,,,,,,,,,,,,,,
-94.0133,16.8994,406.9449,-59.4908,-23.3093,-2.2711,-89.6829,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-90.2354,324.7284,-88.1041,83.3308,412.7312,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-98.6732,160.7379,-60.3432,,,,,,,,,,,,,,,,,,,,
-98.9841,3521.3681,-92.3265,428.2685,,,,,,,,,,,,,,,,,,,
-92.2236,819.7125,41.2634,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
35.2487,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
425.6620,-65.0668,,,,,,,,,,,,,,,,,,,,,
-15.9658,,,,,,,,,,,,,,,,,,,,,,
-97.3290,707.5401,332.5898,-76.4785,329.2548,-58.5764,-87.8630,1517.1651,2243.7151,,,,,,,,,,,,,,
-36.7085,,,,,,,,,,,,,,,,,,,,,,
-19.9031,-24.5548,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
59.1436,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
209.8432,,,,,,,,,,,,,,,,,,,,,,
-70.1505,-54.2034,-65.0665,,,,,,,,,,,,,,,,,,,,
-44.6790,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-0.9768,,,,,,,,,,,,,,,,,,,,,,
-92.9542,177.2943,,,,,,,,,,,,,,,,,,,,,
1.2900,,,,,,,,,,,,,,,,,,,,,,
54.7468,2278.2827,-51.8475,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
181.8792,,,,,,,,,,,,,,,,,,,,,,
-5.9142,,,,,,,,,,,,,,,,,,,,,,
107.3289,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
333.6711,-94.5306,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-49.0730,243.9353,-33.7216,-27.6132,,,,,,,,,,,,,,,,,,,
-90.6916,204.4066,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
242.3703,-54.2034,,,,,,,,,,,,,,,,,,,,,
145.2875,-87.6247,194.0427,-49.1725,,,,,,,,,,,,,,,,,,,
-89.1324,69.8913,482.8974,,,,,,,,,,,,,,,,,,,,
-35.9050,-7.9185,51.4887,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-59.3894,86.8548,-83.4519,-41.0859,-22.9883,1440.0651,,,,,,,,,,,,,,,,,
35.2487,,,,,,,,,,,,,,,,,,,,,,
-24.3616,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
35.2487,,,,,,,,,,,,,,,,,,,,,,
72.1852,,,,,,,,,,,,,,,,,,,,,,
-96.0529,293.4831,,,,,,,,,,,,,,,,,,,,,
-85.5393,333.3198,-99.0140,3521.3681,-76.9796,81.2686,,,,,,,,,,,,,,,,,
60.7830,,,,,,,,,,,,,,,,,,,,,,
-90.0727,551.4630,52.8969,,,,,,,,,,,,,,,,,,,,
573.0473,-84.0429,-97.5054,225.2448,457.1778,,,,,,,,,,,,,,,,,,
74.6668,-99.1608,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-90.0426,353.5060,36.5736,45.4287,,,,,,,,,,,,,,,,,,,
-84.3096,151.8477,251.9580,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
3.7242,-98.4276,1239.8579,130.8327,-11.6288,-1.3288,132.4294,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-64.7052,,,,,,,,,,,,,,,,,,,,,,
-51.6757,187.3450,-5.6676,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-94.8000,558.4306,195.0835,,,,,,,,,,,,,,,,,,,,
821.7752,-91.3675,,,,,,,,,,,,,,,,,,,,,
-96.1726,318.8561,262.1368,-18.9271,,,,,,,,,,,,,,,,,,,
-91.2248,141.1192,81.1442,,,,,,,,,,,,,,,,,,,,
-65.3565,264.0529,-62.7265,,,,,,,,,,,,,,,,,,,,
-24.5548,,,,,,,,,,,,,,,,,,,,,,
-94.7491,194.0427,387.7305,,,,,,,,,,,,,,,,,,,,
229.1097,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-33.3584,-27.0005,-81.9513,3751.6588,-92.1384,,,,,,,,,,,,,,,,,,
-50.4884,,,,,,,,,,,,,,,,,,,,,,
44.4390,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
269.8462,-23.0414,-61.9704,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-76.1695,1029.4480,-99.2578,1010.9081,-66.5972,658.9046,-17.4842,-76.0873,388.5620,,,,,,,,,,,,,,
-80.5593,,,,,,,,,,,,,,,,,,,,,,
-67.6461,-86.8245,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
107.3289,,,,,,,,,,,,,,,,,,,,,,
-99.4175,,,,,,,,,,,,,,,,,,,,,,
-94.8236,377.8194,1099.4831,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-63.3131,52.5636,-95.1670,,,,,,,,,,,,,,,,,,,,
-85.4729,855.6388,131.9694,,,,,,,,,,,,,,,,,,,,
-82.9592,-90.4743,210.7462,,,,,,,,,,,,,,,,,,,,
-11.6480,-76.0519,,,,,,,,,,,,,,,,,,,,,
-98.0495,664.5110,-49.1725,,,,,,,,,,,,,,,,,,,,
-76.1660,50.0379,208.2110,,,,,,,,,,,,,,,,,,,,
-98.9040,107.3289,9085.7438,-95.9792,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-36.5670,-69.4653,247.5050,-70.9216,-7.8701,182.4815,,,,,,,,,,,,,,,,,
-19.9031,-24.5548,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
893.0770,,,,,,,,,,,,,,,,,,,,,,
333.3198,,,,,,,,,,,,,,,,,,,,,,
478.2552,-97.1439,-16.2288,1811.2776,-72.8920,,,,,,,,,,,,,,,,,,
-19.9031,-24.5548,,,,,,,,,,,,,,,,,,,,,
35.2487,,,,,,,,,,,,,,,,,,,,,,
35.2487,,,,,,,,,,,,,,,,,,,,,,
-90.8511,,,,,,,,,,,,,,,,,,,,,,
-88.5149,-64.0996,109.3633,,,,,,,,,,,,,,,,,,,,
-50.0076,-90.0068,735.0712,128.8760,-70.9216,82.5634,,,,,,,,,,,,,,,,,
-82.9223,-11.6288,653.0937,,,,,,,,,,,,,,,,,,,,
-74.7032,,,,,,,,,,,,,,,,,,,,,,
1194.2523,-99.8878,707.5401,-16.9736,108.4107,50.5860,-96.3201,1852.2863,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
259.7946,-36.2071,-66.7519,524.5941,,,,,,,,,,,,,,,,,,,
176.6318,,,,,,,,,,,,,,,,,,,,,,
7000.5726,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
33.0154,-89.9044,99.9635,183.1522,-78.1912,231.4626,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
343.5273,197.8067,-69.2040,-71.1098,,,,,,,,,,,,,,,,,,,
-90.6450,654.4517,43.1469,,,,,,,,,,,,,,,,,,,,
-43.7782,,,,,,,,,,,,,,,,,,,,,,
-93.3375,199.1679,294.1824,-81.0433,1098.3614,-89.7733,-84.1944,-86.2074,3365.8130,,,,,,,,,,,,,,
-60.0689,,,,,,,,,,,,,,,,,,,,,,
-20.4822,-68.3889,-54.4862,,,,,,,,,,,,,,,,,,,,
-95.2942,137.3529,,,,,,,,,,,,,,,,,,,,,
-94.2654,194.0427,346.0949,,,,,,,,,,,,,,,,,,,,
-43.5021,,,,,,,,,,,,,,,,,,,,,,
-64.7052,,,,,,,,,,,,,,,,,,,,,,
-85.3974,291.4239,37.8116,-61.8558,,,,,,,,,,,,,,,,,,,
-87.3957,,,,,,,,,,,,,,,,,,,,,,
893.0770,,,,,,,,,,,,,,,,,,,,,,
-82.2079,-70.9834,288.1485,1781.7162,-86.8625,,,,,,,,,,,,,,,,,,
-96.7777,1174.1851,619.6899,,,,,,,,,,,,,,,,,,,,
-40.4820,210.0027,-94.7033,12.4230,347.0825,28.7629,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
14.1573,-72.1459,1213.0608,-81.2716,-82.8032,-11.6288,428.9803,,,,,,,,,,,,,,,,
33.8151,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-31.6295,73.0359,-92.3857,3260.6221,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
229.1097,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
61.8077,488.1664,,,,,,,,,,,,,,,,,,,,,
-76.5040,82.0264,-27.3041,47.6044,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
35.2487,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-92.3024,1914.5737,,,,,,,,,,,,,,,,,,,,,
-81.6765,13.1380,,,,,,,,,,,,,,,,,,,,,
-80.5891,782.0545,-94.2754,165.9871,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
35.2487,,,,,,,,,,,,,,,,,,,,,,
21.7317,-12.7002,,,,,,,,,,,,,,,,,,,,,
-99.0715,153.7371,818.4142,,,,,,,,,,,,,,,,,,,,
-0.9768,-87.4046,,,,,,,,,,,,,,,,,,,,,
-62.1687,6752.8471,-99.4243,1909.8630,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
227.7423,,,,,,,,,,,,,,,,,,,,,,
-77.4929,73.0359,-41.1964,-52.5833,-54.4862,6765.7758,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
202.5259,-92.5008,1507.8295,-73.7690,319.8207,-95.2231,367.4660,,,,,,,,,,,,,,,,
-23.5272,-97.2920,-43.5972,1224.8224,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-99.6036,3722.5552,-92.7304,661.3281,,,,,,,,,,,,,,,,,,,
-24.5548,,,,,,,,,,,,,,,,,,,,,,
-78.0260,4.3219,,,,,,,,,,,,,,,,,,,,,
-70.4752,-94.4655,-54.8787,-86.2610,497.7260,492.2324,,,,,,,,,,,,,,,,,
1084.9447,,,,,,,,,,,,,,,,,,,,,,
120.8207,-94.5954,1559.7937,-59.0300,-91.8115,,,,,,,,,,,,,,,,,,
114.3596,41.5139,112.0223,-87.2017,232.3684,,,,,,,,,,,,,,,,,,
-83.7407,131.6700,-85.4608,746.7833,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-84.3674,56.0941,-86.8245,366.4899,1104.6877,-90.6969,-1.1115,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
893.0770,,,,,,,,,,,,,,,,,,,,,,
116.6599,-97.5469,1911.8712,-95.3959,521.4923,,,,,,,,,,,,,,,,,,
-2.4283,-10.9459,,,,,,,,,,,,,,,,,,,,,
242.3703,-54.2034,,,,,,,,,,,,,,,,,,,,,
