,,,,,,,,,,,,,,,,,,,,,
6.0301,-55.3354,,,,,,,,,,,,,,,,,,,,
-85.8302,80.9441,-50.9961,,,,,,,,,,,,,,,,,,,
-31.7340,-87.0851,600.1434,0.6261,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-81.3105,-44.1255,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
186.6970,-95.8469,293.1557,-94.7120,-43.9959,933.6775,,,,,,,,,,,,,,,,
-95.0842,1846.4116,,,,,,,,,,,,,,,,,,,,
-64.8586,-89.3434,-38.6899,-71.2051,170.1654,297.9305,-82.2572,,,,,,,,,,,,,,,
104.1752,-40.1663,-1.2560,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-6.4595,-28.4160,1.6419,89.0400,443.1261,-99.2265,-15.9938,,,,,,,,,,,,,,,
-86.0810,-46.1879,132.1737,1177.4798,,,,,,,,,,,,,,,,,,
-97.2694,9940.9341,,,,,,,,,,,,,,,,,,,,
1112.9930,575.6429,-89.3359,599.8579,89.5379,-92.1508,,,,,,,,,,,,,,,,
-96.3150,-84.8754,-15.9938,4116.5609,,,,,,,,,,,,,,,,,,
-15.9938,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-15.9938,,,,,,,,,,,,,,,,,,,,,
-15.9938,,,,,,,,,,,,,,,,,,,,,
-97.6665,56.3149,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
50.9487,-78.4400,12.5804,-97.2978,3209.5256,-10.8087,-98.6038,,,,,,,,,,,,,,,
-56.4129,,,,,,,,,,,,,,,,,,,,,
39.5910,-21.1303,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-96.7232,545.7457,66.6067,1353.3202,,,,,,,,,,,,,,,,,,
23870.0372,-89.2294,-98.6154,2956.1277,-67.9307,759.7215,-61.6812,216.9749,93.7318,-7.0442,-91.6059,-32.9848,-42.8788,-76.6904,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-15.9938,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-69.0571,180.9344,-70.8396,-93.8919,7208.7055,,,,,,,,,,,,,,,,,
-75.0559,417.8418,-95.6474,5554.8156,,,,,,,,,,,,,,,,,,
-92.0101,52.0635,-88.1631,447.2906,-89.7117,22.7782,77.5394,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-65.8621,164.7681,,,,,,,,,,,,,,,,,,,,
101.4923,-39.6185,,,,,,,,,,,,,,,,,,,,
-5.1092,7.2188,,,,,,,,,,,,,,,,,,,,
-69.5823,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-95.5342,66.6067,-49.6320,-9.8842,-96.7181,1419.0105,,,,,,,,,,,,,,,,
-15.9938,,,,,,,,,,,,,,,,,,,,,
-63.0270,,,,,,,,,,,,,,,,,,,,,
-67.5073,547.3732,-53.3272,,,,,,,,,,,,,,,,,,,
-20.6677,220.5528,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-58.4205,540.6355,-77.5064,155.8242,,,,,,,,,,,,,,,,,,
187.7001,,,,,,,,,,,,,,,,,,,,,
-86.8929,61.4364,-75.3187,808.2491,40.4426,-15.9938,,,,,,,,,,,,,,,,
-45.5764,-95.2404,1110.6870,-96.5202,-46.7887,-72.9189,-57.5844,257.4142,-17.5947,-50.5846,,,,,,,,,,,,
-55.3232,,,,,,,,,,,,,,,,,,,,,
-80.7249,1374.5428,,,,,,,,,,,,,,,,,,,,
-91.6338,3270.3835,,,,,,,,,,,,,,,,,,,,
-79.9890,-98.8847,2065.9197,-43.6786,-21.8156,32.9565,445.5934,-80.7535,1071.5012,-71.2058,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-92.9363,540.3315,-8.6198,-44.8209,-69.8340,152.7060,89.0400,,,,,,,,,,,,,,,
84.3182,-53.0245,-42.9783,-79.6350,3765.4590,-62.5704,-99.1586,-70.3718,13847.2865,-95.3398,3183.8138,-39.0058,-48.8837,-55.3232,-25.8067,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-97.5894,1410.9311,-55.3232,,,,,,,,,,,,,,,,,,,
19541.3627,-96.1507,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-62.4524,-32.9848,3.1596,-11.2303,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-73.7639,299.0844,-98.7104,,,,,,,,,,,,,,,,,,,
-55.3232,-94.6140,-15.9938,,,,,,,,,,,,,,,,,,,
-90.1830,160.0136,,,,,,,,,,,,,,,,,,,,
-99.1312,143.5878,934.6083,-91.6975,,,,,,,,,,,,,,,,,,
-63.5712,-92.0095,,,,,,,,,,,,,,,,,,,,
-54.1344,101.8467,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-80.7478,126.1750,25.7857,-94.8144,-88.5413,9192.4944,-89.6834,-35.0767,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-98.7402,,,,,,,,,,,,,,,,,,,,,
-96.9989,269.0886,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-98.1472,365.6907,-42.9879,1186.5004,-55.3232,,,,,,,,,,,,,,,,,
-86.9071,-80.4332,36.5289,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-15.9938,,,,,,,,,,,,,,,,,,,,,
-72.5578,69.6625,-32.9848,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
207.4209,-50.3987,-1.7111,-82.3732,-15.9938,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
63.0262,912.7464,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-55.8539,-96.5609,748.8588,-83.6720,-36.9954,,,,,,,,,,,,,,,,,
-93.3364,-96.9539,321.2979,,,,,,,,,,,,,,,,,,,
-68.4073,-53.8233,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-69.4019,-65.7311,-46.8739,110.8435,-47.2266,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-15.9938,,,,,,,,,,,,,,,,,,,,,
-15.9938,,,,,,,,,,,,,,,,,,,,,
-15.9938,,,,,,,,,,,,,,,,,,,,,
-10.6464,,,,,,,,,,,,,,,,,,,,,
-80.2425,343.8759,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-15.9938,,,,,,,,,,,,,,,,,,,,,
-98.8351,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-94.5865,9.7686,,,,,,,,,,,,,,,,,,,,
-79.3256,776.7138,-99.7404,1318.3681,1.4703,1198.3543,1.8976,,,,,,,,,,,,,,,
-33.8996,-81.3105,,,,,,,,,,,,,,,,,,,,
4.5707,,,,,,,,,,,,,,,,,,,,,
-98.2412,288.0756,38.0292,564.2258,-55.3232,,,,,,,,,,,,,,,,,
-51.7975,-94.0239,-49.1012,212.7375,-72.3007,183.3736,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
105.2384,-85.4031,2259.2674,,,,,,,,,,,,,,,,,,,
-85.9537,516.7538,526.4712,-97.2805,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-96.6838,948.0257,-54.2631,-77.9542,-15.9938,,,,,,,,,,,,,,,,,
-89.0774,2498.0039,,,,,,,,,,,,,,,,,,,,
-25.1410,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-60.5581,-95.9011,1129.2524,-79.8991,1076.2487,-92.4127,-81.3105,3273.2487,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
228.7228,,,,,,,,,,,,,,,,,,,,,
-15.9938,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-28.2811,,,,,,,,,,,,,,,,,,,,,
-15.9938,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-15.9938,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-72.1870,69.6625,-32.9848,,,,,,,,,,,,,,,,,,,
-98.5647,86.6799,66.6067,58.5756,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
81.2336,52.3443,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-98.3896,42.3087,-5.4800,,,,,,,,,,,,,,,,,,,
-15.9938,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-92.2991,299.8044,-63.1002,66.6067,-64.9802,1196.2014,,,,,,,,,,,,,,,,
128.9818,-44.6237,,,,,,,,,,,,,,,,,,,,
-30.1316,1486.4998,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
133.3698,12.9507,,,,,,,,,,,,,,,,,,,,
136.7853,-96.3209,-54.3081,498.7515,65.0628,-69.5515,172.6867,568.8907,-93.6997,-67.0798,-52.7211,252.1944,29.8416,425.1110,-97.7713,30.7286,-81.3105,8858.5383,-87.4487,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-55.3232,,,,,,,,,,,,,,,,,,,,,
-81.3105,,,,,,,,,,,,,,,,,,,,,
473.7150,,,,,,,,,,,,,,,,,,,,,
-41.2442,245.9106,-90.8027,,,,,,,,,,,,,,,,,,,
-98.3070,1038.4697,-88.1850,160.0136,,,,,,,,,,,,,,,,,,
-40.4224,-90.1341,249.3419,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-5.5912,70.4660,-71.4713,-84.7758,89.1517,624.2539,-82.9417,346.3444,-89.7296,34.0303,422.9144,-62.6210,,,,,,,,,,
-15.9938,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-15.9938,,,,,,,,,,,,,,,,,,,,,
-14.4081,-88.1825,1106.2182,,,,,,,,,,,,,,,,,,,
-55.3232,,,,,,,,,,,,,,,,,,,,,
-76.9384,477.6221,798.9658,-71.9657,,,,,,,,,,,,,,,,,,
-15.9938,,,,,,,,,,,,,,,,,,,,,
-81.3105,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-86.6277,422.4855,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-19.5673,-97.3941,212.7375,-88.9203,5069.0532,-81.3105,394.3675,-85.1666,,,,,,,,,,,,,,
665.3357,-70.3341,-58.6529,,,,,,,,,,,,,,,,,,,
-80.3093,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-29.6736,115.2330,-97.6464,128.3231,485.8195,-83.9820,67.5379,-80.4540,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-21.2246,25.3297,,,,,,,,,,,,,,,,,,,,
-15.9938,,,,,,,,,,,,,,,,,,,,,
-9.5625,-74.4242,130.6071,1370.4057,-98.4754,-87.3962,-15.9938,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-55.3232,,,,,,,,,,,,,,,,,,,,,
-93.1015,158.4916,,,,,,,,,,,,,,,,,,,,
-86.5795,-10.3452,-78.9127,-15.9938,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
349.4829,-62.6210,,,,,,,,,,,,,,,,,,,,
77.4275,-33.9637,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-55.3232,-98.7624,-15.9938,,,,,,,,,,,,,,,,,,,
-95.7877,187.2602,807.8453,99.4996,-94.0453,2169.0249,-88.7349,-77.0308,-50.5365,1638.1175,,,,,,,,,,,,
-10.2382,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-78.1549,-87.0754,586.0540,-81.4802,,,,,,,,,,,,,,,,,,
-60.9704,33.0545,209.8155,99.7502,-37.1216,626.6456,-96.0203,,,,,,,,,,,,,,,
668.7184,-98.8633,1629.5529,-88.4812,1129.2524,-60.7212,-5.9464,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
246.5733,-81.6672,-15.9938,,,,,,,,,,,,,,,,,,,
-15.9938,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-89.3262,1824.7724,-99.0419,129.1734,-0.2091,327.0903,-45.8893,,,,,,,,,,,,,,,
99.8525,-10.2538,,,,,,,,,,,,,,,,,,,,
-72.4062,3.3967,,,,,,,,,,,,,,,,,,,,
-15.9938,,,,,,,,,,,,,,,,,,,,,
48.9716,-72.9717,266.2459,-73.3183,-63.7898,516.9733,-78.9312,-75.1282,19.1068,-60.9274,11787.2911,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-82.1681,950.6782,,,,,,,,,,,,,,,,,,,,
3055.9441,,,,,,,,,,,,,,,,,,,,,
-57.0558,114.3064,152.4096,-33.9561,,,,,,,,,,,,,,,,,,
-1.6970,161.7154,,,,,,,,,,,,,,,,,,,,
-42.1747,-53.8786,-32.7449,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-31.3946,208.6634,,,,,,,,,,,,,,,,,,,,
-81.3105,3.7923,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-81.3105,1919.2770,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
55.3811,-12.1309,-86.1636,-13.6093,16.7749,-15.2961,-6.2986,,,,,,,,,,,,,,,
-25.9166,-70.1740,,,,,,,,,,,,,,,,,,,,
-55.3232,-98.6694,-81.3105,,,,,,,,,,,,,,,,,,,
27.0378,947.0427,-50.5022,-98.0223,276.2815,,,,,,,,,,,,,,,,,
-15.9938,,,,,,,,,,,,,,,,,,,,,
-3.8605,120.9223,,,,,,,,,,,,,,,,,,,,
-78.1047,69.6625,-32.9848,-94.5705,,,,,,,,,,,,,,,,,,
-92.7683,2664.3616,-88.3940,-69.3449,140.1797,-63.6257,-55.3232,-68.9768,,,,,,,,,,,,,,
-55.3232,-80.7212,,,,,,,,,,,,,,,,,,,,
-81.3105,,,,,,,,,,,,,,,,,,,,,
81.2195,-74.8281,7723.6517,-99.5047,-89.1222,,,,,,,,,,,,,,,,,
17.1787,-34.2764,,,,,,,,,,,,,,,,,,,,
-81.3105,,,,,,,,,,,,,,,,,,,,,
-74.5933,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
2.4735,,,,,,,,,,,,,,,,,,,,,
-54.0103,280.5016,-94.7642,107.5998,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
33.3212,24.8505,-27.2910,-63.5173,,,,,,,,,,,,,,,,,,
546.2825,-81.4580,4989.8760,-55.3232,,,,,,,,,,,,,,,,,,
-94.7599,3444.6122,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-61.1024,134.6572,,,,,,,,,,,,,,,,,,,,
-15.9211,202.1814,,,,,,,,,,,,,,,,,,,,
-58.9335,-40.6214,-78.8989,140.9463,,,,,,,,,,,,,,,,,,
-15.9938,,,,,,,,,,,,,,,,,,,,,
-15.9938,,,,,,,,,,,,,,,,,,,,,
86.2209,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
57.5969,-78.5017,-21.4107,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-15.5255,,,,,,,,,,,,,,,,,,,,,
-94.2224,,,,,,,,,,,,,,,,,,,,,
-91.7088,258.2726,-97.2926,570.1517,-93.4847,462.2081,,,,,,,,,,,,,,,,
0.3644,-8.1806,,,,,,,,,,,,,,,,,,,,
1745.8792,-84.4242,-78.0085,380.4745,-41.8339,-78.3322,998.8937,,,,,,,,,,,,,,,
-15.9938,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-61.6189,378.9013,-40.8228,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-15.9938,,,,,,,,,,,,,,,,,,,,,
-11.1659,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-95.7771,,,,,,,,,,,,,,,,,,,,,
-81.3105,100.0666,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-88.0845,5689.3484,-68.2295,-88.8929,162.9504,-46.7280,-90.1803,1313.7039,-14.7467,-62.0442,-25.5387,-84.4884,,,,,,,,,,
-97.7130,2300.7016,-55.3232,,,,,,,,,,,,,,,,,,,
-98.8417,139.1292,106.2969,,,,,,,,,,,,,,,,,,,
-55.3232,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-45.5775,-81.6750,2358.2257,-97.6035,-68.8447,,,,,,,,,,,,,,,,,
549.7173,,,,,,,,,,,,,,,,,,,,,
-91.6158,2872.9006,,,,,,,,,,,,,,,,,,,,
66.7645,-94.9784,-80.2009,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-5.1202,,,,,,,,,,,,,,,,,,,,,
98.3023,142.0836,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-79.5792,-65.6956,33.7213,-49.1611,-46.6014,,,,,,,,,,,,,,,,,
-57.5948,559.3039,,,,,,,,,,,,,,,,,,,,
5.9488,105.8162,-86.4188,206.6590,,,,,,,,,,,,,,,,,,
-89.3784,-89.7816,10052.0791,,,,,,,,,,,,,,,,,,,
-15.9938,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-86.3401,117.0367,-76.9321,71.9234,,,,,,,,,,,,,,,,,,
-80.1699,342.3184,,,,,,,,,,,,,,,,,,,,
-97.6669,36.5289,1679.5411,-55.3232,,,,,,,,,,,,,,,,,,
511.7390,,,,,,,,,,,,,,,,,,,,,
-99.3712,512.7686,-96.3111,-15.9938,,,,,,,,,,,,,,,,,,
44.5633,88.1797,,,,,,,,,,,,,,,,,,,,
-98.5450,372.7894,2.9131,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-15.9938,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
1785.0987,,,,,,,,,,,,,,,,,,,,,
-3.5106,,,,,,,,,,,,,,,,,,,,,
-26.3195,,,,,,,,,,,,,,,,,,,,,
-40.5041,73.7640,-84.9219,6.5934,-82.6258,5381.5291,,,,,,,,,,,,,,,,
26.5856,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-55.3232,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
-89.3234,385.5299,69.7542,-81.2485,,,,,,,,,,,,,,,,,,
-81.3105,,,,,,,,,,,,,,,,,,,,,
627.4943,-96.0995,2611.0683,-97.7315,66.6067,5.7171,-22.0393,,,,,,,,,,,,,,,
-80.9846,161.9538,,,,,,,,,,,,,,,,,,,,
-55.3232,,,,,,,,,,,,,,,,,,,,,
-53.3869,305.7907,1129.2524,-99.5309,,,,,,,,,,,,,,,,,,
-96.0064,-55.2317,-55.3232,910.2146,-72.8054,,,,,,,,,,,,,,,,,
-68.7774,592.0423,-99.7964,6921.7720,129.9030,-99.4501,743.3122,,,,,,,,,,,,,,,
