-94.6101





















-48.0443





















































































































-65.7706




























-94.6101
































-38.4743




























-83.3956






























408.2935



-83.8551



















































-72.9307
























384.7727
































27.0170


218.0844









43.3116


































117.0585

128.4366
-59.5789



















1487.2105
