-55.6077










-91.4579













































-91.1187




















-94.7012

37.1942


















-18.2793

-17.8945

















-77.5106





560.5761





-67.7315









-62.6988


































-68.8159








-44.1794
