40.5297,,,,,,,,,,,,,
,,,,,,,,,,,,,
270.4309,-89.7278,282.9314,70.9404,-76.6358,-74.6043,1470.8927,82.1994,,,,,,
-54.2481,,,,,,,,,,,,,
7.8873,-58.4961,-39.5983,487.7131,-16.7276,17.0624,-97.9662,2924.2847,693.3055,-64.1433,-9.2343,-57.4487,,
,,,,,,,,,,,,,
-78.4022,,,,,,,,,,,,,
-43.8453,187.1985,-63.9263,-10.9960,,,,,,,,,,
,,,,,,,,,,,,,
-58.4434,43.8832,586.3830,126.5447,-89.7738,-30.8218,-12.5335,,,,,,,
-59.0401,-31.4422,,,,,,,,,,,,
,,,,,,,,,,,,,
-38.2988,-83.8952,756.8506,-79.2370,18.6199,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
40.4102,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
57.2073,287.3696,-75.8393,-71.7446,772.7015,,,,,,,,,
,,,,,,,,,,,,,
-89.6785,-25.2097,,,,,,,,,,,,
-95.6485,,,,,,,,,,,,,
-56.6922,-70.9473,648.9815,-90.7355,1720.0845,-94.4273,577.2042,-83.1296,-81.5282,,,,,
-78.3672,,,,,,,,,,,,,
,,,,,,,,,,,,,
-58.7846,-16.9922,624.8208,1.2486,92.7217,,,,,,,,,
,,,,,,,,,,,,,
-88.9094,2066.4387,-15.2475,,,,,,,,,,,
-57.9960,-14.3633,-14.4420,,,,,,,,,,,
-94.2321,92.8040,-62.6265,82.8723,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
-96.6845,,,,,,,,,,,,,
-75.2798,67.9331,105.1192,63.4245,837.9916,-89.2450,71.4702,179.9553,-89.5793,79.6642,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
-99.4887,,,,,,,,,,,,,
25.8280,-54.1563,-17.8842,-50.2056,169.9257,-95.3820,8446.7279,,,,,,,
-96.3381,1121.1957,,,,,,,,,,,,
-57.2754,122.0453,39.3758,-75.3553,15.9282,116.0766,30.5872,169.9257,24.5783,14.9130,,,,
-93.9625,-12.9366,,,,,,,,,,,,
,,,,,,,,,,,,,
162.0121,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
189.0236,,,,,,,,,,,,,
-36.2673,29.1232,-75.8393,43.5993,,,,,,,,,,
-54.9414,,,,,,,,,,,,,
182.6973,-14.3983,-88.5121,,,,,,,,,,,
-90.4945,,,,,,,,,,,,,
46.2893,-63.8242,,,,,,,,,,,,
,,,,,,,,,,,,,
-87.7021,2439.5157,124.3709,,,,,,,,,,,
-47.8268,,,,,,,,,,,,,
-57.2442,-22.4924,-1.4211,440.9981,-35.3486,,,,,,,,,
-78.4022,,,,,,,,,,,,,
220.6820,-54.3154,21.7957,-56.2292,,,,,,,,,,
-88.7632,34.9628,86.8674,-62.5194,,,,,,,,,,
115.8715,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
-64.5930,132.4217,-75.8393,43.5993,,,,,,,,,,
31.0060,-58.4961,,,,,,,,,,,,
,,,,,,,,,,,,,
162.0121,,,,,,,,,,,,,
209.6507,-57.2818,-95.0907,1194.9484,651.7528,-63.4490,-58.4830,,,,,,,
45.2636,-76.8703,239.4212,-31.7531,-48.4764,47.0138,-26.5115,95.8808,-32.5186,447.9976,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
-60.6982,87.1824,-15.2337,-11.0702,150.2016,174.7728,-94.0690,,,,,,,
-67.6031,-52.1336,,,,,,,,,,,,
-70.4404,-12.8040,1.5829,440.1915,-80.0233,-1.9453,1047.1840,-84.7879,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
-36.5605,,,,,,,,,,,,,
-99.5814,16465.7774,-1.1965,-42.3017,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
-60.8701,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
-75.1514,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
-66.4087,4541.6710,-97.6146,323.2526,-46.0149,250.9648,,,,,,,,
-47.8268,,,,,,,,,,,,,
-47.8268,,,,,,,,,,,,,
-80.2272,55.4049,,,,,,,,,,,,
,,,,,,,,,,,,,
170.4990,144.8144,-13.7981,,,,,,,,,,,
62.6821,,,,,,,,,,,,,
,,,,,,,,,,,,,
-95.5125,755.9316,-87.7338,15.9282,111.6263,214.9133,,,,,,,,
,,,,,,,,,,,,,
-89.7429,214.8254,542.7588,185.3600,-99.6487,4132.5262,34.9628,-87.5422,63.1023,,,,,
-40.7609,,,,,,,,,,,,,
-25.0131,-32.2859,,,,,,,,,,,,
,,,,,,,,,,,,,
87.1515,-70.9473,,,,,,,,,,,,
162.0121,,,,,,,,,,,,,
-40.5663,-85.2373,1613.7011,-79.2370,92.7573,,,,,,,,,
29.5193,-19.1857,,,,,,,,,,,,
,,,,,,,,,,,,,
-38.6949,69.5326,441.2705,,,,,,,,,,,
,,,,,,,,,,,,,
-58.6035,,,,,,,,,,,,,
101.2966,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
-71.5204,132.4217,44.9642,-76.0668,,,,,,,,,,
81.8447,-62.8451,-89.8317,,,,,,,,,,,
-87.7774,,,,,,,,,,,,,
-12.2441,,,,,,,,,,,,,
-70.3732,1544.2676,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
5.2901,-9.5826,,,,,,,,,,,,
339.5042,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
-99.1342,1593.0105,-0.2796,251.4280,,,,,,,,,,
79.7747,-93.8186,-56.9865,-56.8119,200.1672,,,,,,,,,
11.6893,,,,,,,,,,,,,
-51.1359,24.1894,,,,,,,,,,,,
,,,,,,,,,,,,,
-87.9074,209.9063,-74.2252,872.3446,229.6247,,,,,,,,,
274.3030,25.8951,-53.7884,153.0505,-21.6199,57.0597,,,,,,,,
-78.9830,-0.4187,-96.0253,376.1696,-74.7976,2163.4464,-94.0642,574.8141,-87.5422,-74.2795,2306.8232,-89.2257,,
-32.9202,,,,,,,,,,,,,
-97.2320,756.8506,-50.7418,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
-12.6626,226.8431,-92.2901,2123.4546,-29.9595,-97.3948,8216.7829,-79.3947,502.1284,-53.2167,,,,
-83.7219,41.0842,372.3699,-65.6952,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
-63.3183,3.7597,-42.0143,761.5956,2.7555,315.4397,-98.4718,4962.3658,-80.8897,-66.2593,616.3252,-22.3169,,
-51.0501,274.6902,-98.9712,4684.8222,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
-82.0766,721.1578,-84.7475,63.2340,196.9182,-4.2823,-27.0815,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
-40.4503,430.5243,,,,,,,,,,,,
,,,,,,,,,,,,,
0.8095,76.7983,-78.5505,180.4637,-73.6105,,,,,,,,,
,,,,,,,,,,,,,
-49.1998,,,,,,,,,,,,,
-63.4598,71.5957,-78.6313,,,,,,,,,,,
,,,,,,,,,,,,,
-47.8268,,,,,,,,,,,,,
,,,,,,,,,,,,,
-25.1394,45.2636,-75.8393,330.7978,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
-47.8268,,,,,,,,,,,,,
-56.6995,-77.3907,-92.2715,8468.5056,-71.6765,,,,,,,,,
746.5052,102.4442,24.5783,-43.1613,,,,,,,,,,
,,,,,,,,,,,,,
1385.2076,-90.4171,13911.9743,,,,,,,,,,,
,,,,,,,,,,,,,
114.0522,-70.9347,-96.1906,1613.7011,-10.7195,,,,,,,,,
141.8573,-91.9298,38.7783,,,,,,,,,,,
-47.8268,,,,,,,,,,,,,
10.8513,-47.1769,-51.6786,,,,,,,,,,,
-53.0441,,,,,,,,,,,,,
,,,,,,,,,,,,,
-47.5976,-3.1576,44.9642,139.3321,-7.5200,-5.3176,17.6656,1.7979,-72.4595,,,,,
323.2526,102.4442,327.9307,55.3362,,,,,,,,,,
,,,,,,,,,,,,,
318.1044,-40.7641,-91.6864,-77.8560,2420.2372,37.9902,-96.9659,,,,,,,
-96.3479,67.2510,639.4246,,,,,,,,,,,
162.0121,,,,,,,,,,,,,
,,,,,,,,,,,,,
92.8764,-95.9910,984.3680,-89.4611,476.2042,-37.5728,154.9422,242.5979,-73.5743,-92.6513,303.5392,-67.8694,,
-48.4517,,,,,,,,,,,,,
215.1740,-76.3203,-17.9433,251.7190,-62.1489,-27.6222,-7.1492,126.6587,14.4364,15.2969,,,,
-59.6215,-27.6591,,,,,,,,,,,,
-82.0501,-89.8903,490.4503,248.1044,-92.1556,2194.3680,-72.2923,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
-95.4123,,,,,,,,,,,,,
-91.5530,313.2084,2168.2135,-62.7840,,,,,,,,,,
-21.1994,-78.2105,-53.7406,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
-94.5046,-34.6302,-45.9437,349.6580,,,,,,,,,,
-68.7367,8.5220,,,,,,,,,,,,
,,,,,,,,,,,,,
1809.1786,-95.7981,585.1943,-88.9984,35.2495,-39.5353,709.7770,24.5783,-97.5288,,,,,
-68.8418,441.4370,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
-65.6421,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
139.9447,-84.7041,96.1094,-56.3723,,,,,,,,,,
162.0121,-93.8836,963.0705,-0.6798,17.7146,82.5535,-86.6039,-90.3068,3157.9911,-73.7149,-67.2162,-6.5488,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
-92.7831,1105.8594,,,,,,,,,,,,
-85.6906,,,,,,,,,,,,,
-56.9051,397.1982,,,,,,,,,,,,
299.9132,,,,,,,,,,,,,
-83.2758,2333.3707,,,,,,,,,,,,
-58.0781,1570.5313,-63.7888,50.8459,-81.0315,-87.5349,,,,,,,,
,,,,,,,,,,,,,
-6.0276,-23.1178,525.7367,-57.2525,,,,,,,,,,
-64.3026,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
-63.3774,45.9864,,,,,,,,,,,,
-47.8268,,,,,,,,,,,,,
162.0121,,,,,,,,,,,,,
576.8646,-81.8856,27.1495,45.0436,,,,,,,,,,
-51.7398,,,,,,,,,,,,,
,,,,,,,,,,,,,
-47.8268,,,,,,,,,,,,,
-96.6585,29.6460,30.5872,237.4071,-24.2655,,,,,,,,,
37.4675,,,,,,,,,,,,,
-96.6605,3756.6115,,,,,,,,,,,,
-79.0660,,,,,,,,,,,,,
,,,,,,,,,,,,,
-54.0379,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
18.1170,-87.5349,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
23.2540,-39.5349,,,,,,,,,,,,
-88.1476,-94.4770,1247.8464,304.3947,,,,,,,,,,
,,,,,,,,,,,,,
153.7388,,,,,,,,,,,,,
-12.6626,590.0021,-87.0652,48.3358,-34.6302,320.3360,-94.0690,,,,,,,
,,,,,,,,,,,,,
-18.3024,311.0947,-92.6459,34.9628,1021.2047,-92.0371,,,,,,,,
-99.9026,,,,,,,,,,,,,
-54.3577,-70.2734,,,,,,,,,,,,
843.2435,174.3868,-79.1555,142.7399,11.6907,-94.9447,63.5563,-35.1324,1331.6034,,,,,
,,,,,,,,,,,,,
-9.5566,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
-71.2241,1352.6359,-0.3627,413.8200,-40.3981,-73.8782,-75.8805,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
278.4118,-78.4495,,,,,,,,,,,,
34.7938,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
-84.3112,86.9758,,,,,,,,,,,,
1343.5784,-93.1725,,,,,,,,,,,,
-3.0332,,,,,,,,,,,,,
-98.0799,62.0574,95.8808,79.9504,351.5963,-45.2917,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
-13.8634,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
-63.1772,7.6994,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
362.3743,-3.1576,-61.3429,187.1985,20.5191,-83.4305,-49.2086,2016.2631,-59.5112,3.1344,148.1404,,,
,,,,,,,,,,,,,
-97.4954,20.9293,217.8588,,,,,,,,,,,
-47.8268,,,,,,,,,,,,,
,,,,,,,,,,,,,
-65.4045,-66.1398,507.3327,-2.5098,,,,,,,,,,
-41.8285,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
1023.3718,44.5824,-60.7781,16.5588,162.2701,-89.0688,2311.0621,,,,,,,
-61.8583,-84.3700,,,,,,,,,,,,
-47.8268,,,,,,,,,,,,,
-92.4421,,,,,,,,,,,,,
,,,,,,,,,,,,,
-75.7086,114.0917,449.1064,-59.2660,,,,,,,,,,
-93.9732,3.7745,-16.9460,304.8795,-92.0160,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
-95.1913,-22.7146,331.6495,71.5957,-2.0603,,,,,,,,,
-47.8268,,,,,,,,,,,,,
,,,,,,,,,,,,,
-99.1251,709.7770,169.9196,-79.3556,,,,,,,,,,
196.0286,-74.6436,-92.0696,1593.0105,,,,,,,,,,
-87.9317,239.6727,,,,,,,,,,,,
-91.1169,-88.5252,842.0302,,,,,,,,,,,
-73.6849,,,,,,,,,,,,,
-65.0651,-8.6518,-46.2297,-9.8337,-39.5353,304.8885,-64.5957,803.5547,,,,,,
42.3266,-62.9313,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
319.2193,-27.3682,-51.6786,140.1712,27.3578,-92.4634,349.8278,,,,,,,
-47.8268,,,,,,,,,,,,,
158.6530,-72.6519,,,,,,,,,,,,
-45.1603,29.1232,44.9642,-76.0668,,,,,,,,,,
-78.9420,60.1141,,,,,,,,,,,,
-95.1030,116.8919,,,,,,,,,,,,
-92.5208,110.0198,2.8839,64.6715,8.7349,,,,,,,,,
,,,,,,,,,,,,,
162.0121,,,,,,,,,,,,,
-98.0215,0.8848,28.5222,,,,,,,,,,,
24.8090,,,,,,,,,,,,,
32.6441,-74.2790,389.7021,-1.0273,-9.3976,50.1283,,,,,,,,
-79.5782,295.8430,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
-84.7267,41.0842,372.3699,-49.8622,2962.5749,,,,,,,,,
-94.0420,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
48.7345,-19.0482,-65.1012,63.4822,115.3789,338.8351,141.6535,-71.6549,332.8972,26.4621,35.7613,,,
-74.1781,-67.6743,,,,,,,,,,,,
724.5675,-78.3516,,,,,,,,,,,,
-90.2608,-72.6934,3094.5535,15.3032,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
-56.4201,,,,,,,,,,,,,
-81.5487,106.8375,,,,,,,,,,,,
-62.1051,22.8808,-92.3634,3327.4022,-78.4495,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
-18.0795,18.6687,145.1368,-85.0419,,,,,,,,,,
,,,,,,,,,,,,,
-96.6202,,,,,,,,,,,,,
-60.3012,248.6326,101.3391,-88.5121,578.8423,-37.2440,-52.3830,299.8636,-59.0981,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
-37.9445,-67.7192,44.9642,-4.2672,,,,,,,,,,
336.6868,,,,,,,,,,,,,
-85.2991,-86.3075,341.2462,94.9463,-95.0704,58.5333,,,,,,,,
-74.1514,242.5467,-1.9453,-53.2561,,,,,,,,,,
,,,,,,,,,,,,,
310.7318,-83.1060,1582.3484,2869.1822,-69.3536,,,,,,,,,
-64.8339,-88.5818,880.5471,55.1422,-90.1677,,,,,,,,,
-95.6071,304.9946,-17.8263,-16.9478,-92.5863,,,,,,,,,
,,,,,,,,,,,,,
-87.0724,372.3699,-65.6952,38.4085,,,,,,,,,,
-62.0272,297.0538,-26.9286,-81.7100,1168.3056,-96.7140,-22.7146,939.5979,-22.0576,-86.6822,733.4650,-44.4271,200.8269,
-66.6827,-81.6573,,,,,,,,,,,,
,,,,,,,,,,,,,
-90.4629,-90.4267,1454.4505,-64.6407,-96.3093,7518.5472,-77.5062,167.0183,46.4271,,,,,
-48.7395,,,,,,,,,,,,,
-29.5692,-14.6661,-83.5049,323.2526,136.1849,-82.2031,3.7924,,,,,,,
,,,,,,,,,,,,,
80.5728,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
908.0949,235.8832,169.9257,-64.2108,,,,,,,,,,
-91.3481,30.1905,,,,,,,,,,,,
-65.9650,-38.5105,718.6369,-22.7146,,,,,,,,,,
-94.6341,-66.1390,926.3638,-36.3882,,,,,,,,,,
-20.2572,-86.1654,383.2139,72.3191,188.5900,-55.0308,-52.1277,-71.8346,-61.3573,746.5052,34.9628,55.7229,33.4474,
,,,,,,,,,,,,,
293.0181,,,,,,,,,,,,,
-92.6982,152.2016,38.3899,,,,,,,,,,,
-20.8620,,,,,,,,,,,,,
,,,,,,,,,,,,,
67.2742,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
366.8812,325.0699,-29.8453,-92.1648,1721.9982,-74.6868,,,,,,,,
,,,,,,,,,,,,,
-91.7363,181.3672,,,,,,,,,,,,
-49.0532,66.0155,-75.8393,43.5993,,,,,,,,,,
165.0944,,,,,,,,,,,,,
,,,,,,,,,,,,,
-86.0388,,,,,,,,,,,,,
,,,,,,,,,,,,,
-71.6490,53.9100,136.1849,-65.6952,,,,,,,,,,
-98.7579,746.5052,1819.6180,-88.3162,,,,,,,,,,
124.5818,45.2636,-45.3863,-45.6087,,,,,,,,,,
-75.9337,,,,,,,,,,,,,
182.1669,95.2364,-69.3390,-5.9439,169.9257,-46.8935,,,,,,,,
-82.6429,,,,,,,,,,,,,
-58.8267,-42.8596,-27.9745,-2.0596,102.4442,50.8533,27.2353,,,,,,,
267.8303,-59.9715,-4.4817,-86.6016,,,,,,,,,,
-85.5434,29.3232,278.2026,-82.7013,,,,,,,,,,
,,,,,,,,,,,,,
-97.9338,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
-58.6035,,,,,,,,,,,,,
,,,,,,,,,,,,,
-87.7432,-25.2097,,,,,,,,,,,,
-33.5938,-21.4928,,,,,,,,,,,,
,,,,,,,,,,,,,
-71.4364,-44.0462,,,,,,,,,,,,
-43.3146,-84.7526,195.7367,9.4877,-81.4688,-31.4107,3395.9205,-83.1906,158.6788,94.9921,-31.4119,-30.3414,,
-96.2830,589.2765,-20.8837,-59.3041,124.9380,-93.8427,939.0879,,,,,,,
,,,,,,,,,,,,,
-59.8794,-70.3544,383.2139,-19.5844,1387.4647,,,,,,,,,
-49.5659,,,,,,,,,,,,,
-58.8908,,,,,,,,,,,,,
,,,,,,,,,,,,,
-45.6959,185.0962,,,,,,,,,,,,
-58.2895,-15.4376,414.6526,-89.3869,-69.5251,323.2526,-56.3723,,,,,,,
,,,,,,,,,,,,,
-52.4135,,,,,,,,,,,,,
-87.1345,4.3075,-80.3138,77.9298,,,,,,,,,,
-29.9996,-72.0662,403.7992,243.1915,-71.0794,10.8310,,,,,,,,
-75.3968,-80.9532,746.5052,372.3699,-65.6952,,,,,,,,,
,,,,,,,,,,,,,
-53.8935,,,,,,,,,,,,,
-91.6903,,,,,,,,,,,,,
-63.7686,,,,,,,,,,,,,
162.0121,,,,,,,,,,,,,
-9.5566,,,,,,,,,,,,,
,,,,,,,,,,,,,
40.6544,,,,,,,,,,,,,
-50.1983,,,,,,,,,,,,,
-93.5595,-2.3263,462.3451,-85.9614,,,,,,,,,,
120.9122,-67.3519,215.9184,-18.6105,-48.8392,-53.4955,-80.9532,323.2526,1114.6654,-62.5432,,,,
-98.1099,3017.2638,,,,,,,,,,,,
-87.1191,5825.5367,-71.0794,855.1003,-64.2149,-41.4508,,,,,,,,
-36.9857,,,,,,,,,,,,,
-47.8268,,,,,,,,,,,,,
-95.5655,,,,,,,,,,,,,
-77.7577,,,,,,,,,,,,,
-91.0250,,,,,,,,,,,,,
924.0321,-23.9174,885.9710,-66.3436,10.7069,46.5311,229.4198,-74.6972,,,,,,
47.1321,-71.7446,,,,,,,,,,,,
-93.8716,601.1592,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
-80.8534,3176.1521,-91.5201,-42.0359,-15.9921,543.0246,-67.3532,-19.0223,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
-64.9633,-93.3487,1628.6127,-57.2709,,,,,,,,,,
-39.6010,-66.3989,37.5529,179.4013,-72.1395,24.5783,89.0504,,,,,,,
,,,,,,,,,,,,,
0.7739,1163.4809,-97.8726,2211.9992,,,,,,,,,,
-47.0945,19.5898,,,,,,,,,,,,
74.3163,-26.5291,-8.9047,-92.3813,2672.2610,-9.3976,-37.7898,,,,,,,
,,,,,,,,,,,,,
-47.8268,,,,,,,,,,,,,
-47.8268,,,,,,,,,,,,,
,,,,,,,,,,,,,
-47.8268,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
169.2809,,,,,,,,,,,,,
-72.4778,-36.5107,591.4451,-26.5447,147.4318,-73.9715,,,,,,,,
152.0237,,,,,,,,,,,,,
-96.4132,576.4994,412.8545,-51.9891,-65.6551,-35.4104,105.7053,56.7602,277.8959,-33.2616,-87.9971,600.0170,,
-71.6786,-50.9726,488.4704,-73.5223,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
195.8539,,,,,,,,,,,,,
,,,,,,,,,,,,,
-47.8268,,,,,,,,,,,,,
,,,,,,,,,,,,,
-74.7976,-68.5990,,,,,,,,,,,,
-51.8766,-48.9488,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
-92.8655,1861.0942,-86.5037,153.9877,,,,,,,,,,
,,,,,,,,,,,,,
-61.5677,-93.7524,,,,,,,,,,,,
,,,,,,,,,,,,,
