,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-20.3874,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-30.6632,,,,
-51.3109,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
232.6675,,,,
,,,,
,,,,
,,,,
58.7740,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
149.7485,,,,
,,,,
,,,,
,,,,
,,,,
94.2131,,,,
,,,,
,,,,
-83.4365,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
407.5512,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-71.1515,,,,
,,,,
-33.6535,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-48.0325,,,,
,,,,
,,,,
-96.4632,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-61.2853,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-25.7164,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
23.9809,,,,
,,,,
,,,,
-54.0355,,,,
,,,,
,,,,
,,,,
,,,,
333.2885,-38.2247,7.2407,,
-87.3703,,,,
,,,,
,,,,
234.8498,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-88.4113,,,,
,,,,
,,,,
-36.4177,,,,
,,,,
-35.4362,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
8.9007,,,,
-72.1088,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-90.8392,,,,
629.4516,-42.1960,12.5535,-62.6512,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-50.9060,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-85.2335,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-24.1918,-62.0935,37.1698,-75.8104,1124.0603
,,,,
,,,,
,,,,
,,,,
,,,,
-80.7610,-12.3991,16.3690,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-86.6614,83.0575,-87.5532,11.3449,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-10.3483,,,,
,,,,
,,,,
,,,,
-75.0450,,,,
,,,,
-84.9872,,,,
,,,,
,,,,
-77.7209,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
330.4332,-30.7328,,,
,,,,
,,,,
,,,,
,,,,
-68.8382,,,,
-33.3236,-67.6082,,,
,,,,
-86.4896,,,,
-53.3557,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-91.0014,,,,
,,,,
,,,,
,,,,
968.9502,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-37.4577,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-83.2292,,,,
,,,,
,,,,
,,,,
-88.7351,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-86.3250,563.6214,-61.4601,37.6588,
-51.6757,,,,
,,,,
-49.2832,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-40.0282,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
88.3566,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-59.6518,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
75.8734,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-89.4637,,,,
-78.8013,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-62.2996,,,,
64.3650,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-27.5193,85.4327,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
52.1997,,,,
,,,,
,,,,
28.7710,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-7.2154,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-67.0525,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-20.4582,,,,
187.8303,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-56.2749,,,,
,,,,
-18.4046,-56.9524,,,
,,,,
-66.8148,,,,
,,,,
,,,,
,,,,
-96.8435,2579.9290,-58.5642,,
,,,,
,,,,
63.3702,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-82.9183,-50.5136,,,
,,,,
164.1389,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
520.7286,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-26.1167,,,,
,,,,
,,,,
,,,,
-94.5214,,,,
,,,,
,,,,
970.2752,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-30.6714,-85.1955,,,
,,,,
,,,,
-90.8496,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-22.1396,-7.2821,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-21.3681,64.8522,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-95.9018,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-50.4348,,,,
-97.2751,,,,
-28.7091,,,,
,,,,
,,,,
38.3944,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-52.1402,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-56.0757,,,,
156.9883,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
121.1247,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
89.2756,,,,
-64.2116,,,,
,,,,
,,,,
-62.7522,,,,
,,,,
,,,,
,,,,
-91.8891,,,,
-68.1556,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-81.6832,,,,
,,,,
,,,,
,,,,
32.4114,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-57.8855,-82.2715,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-33.4777,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-18.9578,,,,
,,,,
,,,,
,,,,
-53.2361,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-79.4459,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-51.4961,309.3418,-92.9999,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-94.8929,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-84.6758,,,,
,,,,
,,,,
,,,,
,,,,
544.8340,,,,
,,,,
,,,,
,,,,
-50.8397,,,,
,,,,
,,,,
,,,,
-58.3978,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-97.1983,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-72.8098,,,,
,,,,
,,,,
,,,,
-33.2179,,,,
,,,,
-84.8125,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-78.1819,,,,
,,,,
,,,,
-59.4707,,,,
