-98.9467,19130.1958,,,,,,,,,,,
3.019,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
64.6365,,,,,,,,,,,,
651.9881,,,,,,,,,,,,
84.2039,-89.7164,877.3787,2.4312,52.9689,-98.6188,3163.4377,-72.6869,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
-74.4305,-57.0291,2604.9225,,,,,,,,,,
,,,,,,,,,,,,
234.7074,193.2521,,,,,,,,,,,
-99.5231,1511.1309,,,,,,,,,,,
43.4787,102.6429,-5.342,104.2087,,,,,,,,,
,,,,,,,,,,,,
1.7643,,,,,,,,,,,,
-64.2572,209.5087,2.5102,-93.2492,181.9905,0.943,-93.6265,1087.6932,527.5842,,,,
,,,,,,,,,,,,
11.5758,-49.7806,-45.5562,174.198,656.8949,-81.7137,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
-99.393,,,,,,,,,,,,
,,,,,,,,,,,,
-82.6606,,,,,,,,,,,,
-34.8314,,,,,,,,,,,,
-34.1653,-3.2828,-97.3006,607.1221,,,,,,,,,
102.0826,74.9873,352.4875,46.4664,,,,,,,,,
-97.5522,7574.7668,17.7846,-80.9074,-89.3039,-73.4656,,,,,,,
289.2995,,,,,,,,,,,,
-72.4762,545.5748,-0.3786,721.1954,,,,,,,,,
,,,,,,,,,,,,
201.1537,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
-70.8459,492.0107,-5.5814,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
-95.6377,-23.9292,3661.6506,,,,,,,,,,
125.8523,-85.2303,196.3547,74.9023,-87.4671,57.9151,-50.5693,-19.9085,-25.7212,,,,
-32.4429,-15.4826,-9.4212,-93.0373,4121.6622,-60.1465,,,,,,,
-97.9727,9753.2992,-95.2584,189.3577,,,,,,,,,
-36.3312,-93.2744,1955.528,-59.165,,,,,,,,,
477.7572,,,,,,,,,,,,
,,,,,,,,,,,,
13.034,150.9285,-4.5819,-7.3892,,,,,,,,,
-56.7212,-2.819,1038.9672,,,,,,,,,,
200.5421,193.2521,,,,,,,,,,,
-1.1621,,,,,,,,,,,,
-55.8089,338.7278,9.6838,24.5286,-85.1049,-72.1517,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
-69.876,,,,,,,,,,,,
-31.3024,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
-95.6418,72.142,,,,,,,,,,,
2.1881,226.2559,-3.1525,-9.0106,,,,,,,,,
,,,,,,,,,,,,
155.7353,-98.4939,71.5015,,,,,,,,,,
,,,,,,,,,,,,
784.8304,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
-31.027,-59.9542,,,,,,,,,,,
-42.1212,12.4555,546.0142,-99.6326,6541.6603,-97.0196,-2.3557,128.2125,961.378,,,,
161.7894,-26.9757,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
-73.08,-88.4447,609.3019,1660.1685,-97.1344,2342.7918,,,,,,,
-46.4684,287.9059,-61.1916,180.7802,214.8493,,,,,,,,
-13.3492,,,,,,,,,,,,
124.5043,-33.4623,-42.3886,-95.6968,,,,,,,,,
50.1097,-88.6797,320.1788,264.4717,-80.6627,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
-76.4805,908.9211,27.9546,-64.4521,-26.4562,,,,,,,,
250.9291,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
282.6378,,,,,,,,,,,,
107.106,,,,,,,,,,,,
-94.8956,3319.0221,21.2642,36.3833,-97.389,,,,,,,,
,,,,,,,,,,,,
315.8913,239.9039,-98.4882,888.6132,-58.0115,19.2165,,,,,,,
,,,,,,,,,,,,
2609.7636,-85.5698,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
172.7055,-86.9624,758.3621,-41.3917,,,,,,,,,
,,,,,,,,,,,,
-73.9261,706.4512,17.3825,-69.3991,105.5397,-81.5348,257.5456,91.4196,-87.4201,,,,
-35.9666,,,,,,,,,,,,
,,,,,,,,,,,,
66.9553,,,,,,,,,,,,
,,,,,,,,,,,,
-33.4237,-12.7416,,,,,,,,,,,
,,,,,,,,,,,,
-80.4347,62.1262,2551.3931,134.7652,-91.3682,,,,,,,,
123.3,-3.0921,,,,,,,,,,,
-52.8255,-26.1206,-6.1007,-47.2938,-64.138,2583.8857,-40.4663,,,,,,
-90.7973,82.5699,188.4946,,,,,,,,,,
75.2582,,,,,,,,,,,,
119.2514,-20.2605,-89.1343,31.2405,-90.5732,,,,,,,,
,,,,,,,,,,,,
50.4437,,,,,,,,,,,,
,,,,,,,,,,,,
-75.8875,2732.0442,-91.1624,-88.2827,,,,,,,,,
-80.5039,-42.295,197.2039,-71.3043,3306.8258,-99.1589,,,,,,,
,,,,,,,,,,,,
-90.7706,,,,,,,,,,,,
11.637,-71.6421,-68.271,,,,,,,,,,
,,,,,,,,,,,,
133.8467,-98.4263,4067.4876,-69.2306,-1.1387,-72.0077,-76.1567,,,,,,
,,,,,,,,,,,,
10.7435,,,,,,,,,,,,
-95.2279,6886.3766,191.1271,,,,,,,,,,
3.8046,-88.7875,,,,,,,,,,,
3.7722,7.0899,,,,,,,,,,,
26.5988,-77.2878,-44.2142,,,,,,,,,,
,,,,,,,,,,,,
56.4046,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
-29.2372,1206.0748,-74.8176,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
-23.47,-83.284,392.1687,1537.6251,-74.4028,,,,,,,,
,,,,,,,,,,,,
-98.7759,75.4645,15480.3537,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
96.1626,-29.7843,-82.1977,-85.8608,,,,,,,,,
,,,,,,,,,,,,
-60.364,,,,,,,,,,,,
-68.298,-91.1438,339.398,-30.9171,,,,,,,,,
,,,,,,,,,,,,
-95.2895,4025.9085,,,,,,,,,,,
241.2912,-29.6961,263.3295,,,,,,,,,,
,,,,,,,,,,,,
51.8076,-90.1147,367.3417,63.8451,-69.298,34.8109,-73.3028,,,,,,
-85.2388,97.2881,,,,,,,,,,,
8.788,-93.1876,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
-12.7694,277.8964,,,,,,,,,,,
-73.4039,-89.628,1014.6173,987.0239,,,,,,,,,
25.377,,,,,,,,,,,,
,,,,,,,,,,,,
5.3161,,,,,,,,,,,,
,,,,,,,,,,,,
233.3949,191.9989,,,,,,,,,,,
59.8119,,,,,,,,,,,,
,,,,,,,,,,,,
-48.0119,1812.0553,,,,,,,,,,,
,,,,,,,,,,,,
291.3054,,,,,,,,,,,,
-92.1686,40.7808,204.6167,-7.1736,,,,,,,,,
-93.6505,,,,,,,,,,,,
,,,,,,,,,,,,
-63.6133,,,,,,,,,,,,
315.1038,,,,,,,,,,,,
,,,,,,,,,,,,
157.2577,,,,,,,,,,,,
-54.5031,183.5801,,,,,,,,,,,
51.0526,-83.5896,741.1615,5.2368,107.8409,,,,,,,,
169.3175,-37.7041,-81.9022,-98.1148,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
-65.101,-4.7214,803.9155,,,,,,,,,,
,,,,,,,,,,,,
-34.1454,117.3343,,,,,,,,,,,
-95.2013,13.2557,,,,,,,,,,,
-70.1325,-91.6023,2554.1051,56.1454,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
64.6365,24.3951,41.6902,,,,,,,,,,
778.7987,-32.7168,,,,,,,,,,,
62.9901,,,,,,,,,,,,
,,,,,,,,,,,,
-98.0226,,,,,,,,,,,,
-46.0756,-86.6514,,,,,,,,,,,
-86.3274,420.2214,126.4469,150.6582,,,,,,,,,
205.1798,-63.0601,184.9185,-8.9578,-73.223,128.1415,,,,,,,
-96.4374,697.7813,-57.333,,,,,,,,,,
-52.3132,591.7957,,,,,,,,,,,
78.0762,,,,,,,,,,,,
-47.0251,-49.795,445.875,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
-67.4435,0.0171,22.544,229.3265,-74.7259,-14.5587,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
-76.0963,-47.3606,1039.674,3.2062,-49.9428,192.9329,,,,,,,
45.6399,189.8979,-72.9208,,,,,,,,,,
296.0174,,,,,,,,,,,,
-86.0558,225.8529,66.1332,62.5323,,,,,,,,,
-64.3054,,,,,,,,,,,,
76.4808,,,,,,,,,,,,
,,,,,,,,,,,,
105.5719,,,,,,,,,,,,
459.2932,-37.7691,-55.4194,-54.6851,166.8722,,,,,,,,
-91.5847,778.7987,-32.7168,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
125.7113,-2.2881,-99.4893,,,,,,,,,,
8.788,,,,,,,,,,,,
-91.8502,3452.002,-95.1537,,,,,,,,,,
72.2743,-7.5651,-0.3594,21.7095,254.5315,-78.4895,-9.0208,,,,,,
,,,,,,,,,,,,
20.3698,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
162.7641,-99.2719,16547.8965,-10.9934,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
-62.6938,-79.9771,,,,,,,,,,,
7.9715,,,,,,,,,,,,
48.0065,-12.0895,-80.8283,-80.2051,,,,,,,,,
-71.0489,,,,,,,,,,,,
,,,,,,,,,,,,
113.7539,,,,,,,,,,,,
-91.1007,,,,,,,,,,,,
,,,,,,,,,,,,
-6.5872,3.908,22.1157,-87.4541,-87.4671,23538.1806,-84.1394,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
-49.0517,599.3515,,,,,,,,,,,
118.4679,24.5416,,,,,,,,,,,
,,,,,,,,,,,,
64.6365,,,,,,,,,,,,
29.3572,,,,,,,,,,,,
,,,,,,,,,,,,
169.2766,-24.4792,-97.7387,,,,,,,,,,
218.2462,,,,,,,,,,,,
,,,,,,,,,,,,
-94.6755,,,,,,,,,,,,
-81.0309,311.6037,,,,,,,,,,,
,,,,,,,,,,,,
-10.4205,-93.2007,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
7.6714,53.88,-5.0599,-5.7253,17.1226,,,,,,,,
163.1968,-12.641,8.8839,121.326,,,,,,,,,
,,,,,,,,,,,,
-49.1646,8.8409,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
233.3949,-62.8495,,,,,,,,,,,
-15.3583,-3.6665,73.9394,11.1345,-85.8158,-59.2112,,,,,,,
224.6641,-93.6346,1513.2315,25.9072,-99.4957,839.9683,171.6592,-66.6285,157.9178,,,,
59.5647,47.579,-42.6305,-10.8388,,,,,,,,,
91.5482,-82.5986,241.4213,-74.8842,1333.8332,,,,,,,,
,,,,,,,,,,,,
26.8854,-94.1995,2085.5774,8.2882,-97.291,21.3056,-18.409,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
240.5838,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
-35.5452,77.6899,,,,,,,,,,,
-84.2446,171.8893,,,,,,,,,,,
-63.3813,457.8151,178.8581,,,,,,,,,,
1.7643,-87.0171,,,,,,,,,,,
5.494,17.7653,3.1298,140.6472,,,,,,,,,
,,,,,,,,,,,,
-92.689,2421.0728,-98.8813,,,,,,,,,,
347.7371,-36.0566,-12.6511,-95.8634,271.1541,290.5772,-8.715,,,,,,
-60.0481,277.7669,-72.5366,-24.2817,-89.2966,26420.2524,-49.725,-94.739,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
-76.5671,-77.5093,4183.8187,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
145.458,-75.8599,,,,,,,,,,,
-98.6893,904.1347,2083.2745,,,,,,,,,,
,,,,,,,,,,,,
361.8734,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
10.6413,33.7623,,,,,,,,,,,
79.3786,-84.7037,1719.5835,70.4346,,,,,,,,,
,,,,,,,,,,,,
-5.6579,2141.5516,-97.3361,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
-54.8489,126.82,217.922,-42.9002,-56.4622,,,,,,,,
,,,,,,,,,,,,
64.6365,,,,,,,,,,,,
,,,,,,,,,,,,
1.9461,,,,,,,,,,,,
249.5269,,,,,,,,,,,,
,,,,,,,,,,,,
-2.6485,-43.4391,,,,,,,,,,,
-43.2052,,,,,,,,,,,,
,,,,,,,,,,,,
29.1545,,,,,,,,,,,,
,,,,,,,,,,,,
-64.4785,,,,,,,,,,,,
-86.0308,0.2654,2301.9712,,,,,,,,,,
-59.2969,35.8725,,,,,,,,,,,
,,,,,,,,,,,,
64.6365,,,,,,,,,,,,
52.0943,-14.4487,-47.3398,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
-82.8323,-34.1214,,,,,,,,,,,
-34.8818,-19.5442,-95.2556,186.1196,67.3558,1387.8062,-31.3871,,,,,,
,,,,,,,,,,,,
-91.5347,1104.7984,92.9063,465.2076,,,,,,,,,
,,,,,,,,,,,,
43.619,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
-49.4759,-46.2757,-8.1561,-95.587,81.6974,3399.1455,-66.3034,-60.6577,2668.9425,,,,
,,,,,,,,,,,,
-98.0699,7808.9056,,,,,,,,,,,
-12.7964,178.4338,-74.0053,374.9567,14.854,-97.9181,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
-62.6938,-79.9771,,,,,,,,,,,
-99.3807,1657.5974,,,,,,,,,,,
241.2912,-17.9788,280.631,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
-44.5391,23.3482,41.6042,286.4934,-94.2917,20.8305,197.7366,-88.9954,1136.8278,-71.9739,286.6448,,
-98.2009,1661.0936,469.0358,-95.0715,,,,,,,,,
-98.9145,,,,,,,,,,,,
-53.5619,246.8455,,,,,,,,,,,
108.3596,-96.3634,1237.7121,252.2508,-95.5161,-79.9771,,,,,,,
,,,,,,,,,,,,
-93.0851,2806.8901,193.2521,,,,,,,,,,
,,,,,,,,,,,,
23.5767,230.3776,,,,,,,,,,,
3.1596,171.9775,-96.4057,4502.1743,,,,,,,,,
246.4737,,,,,,,,,,,,
64.6365,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
46.4296,-84.2175,751.9976,1.3572,117.2294,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
-19.8422,,,,,,,,,,,,
-84.5178,1275.3028,-61.7584,-78.3277,,,,,,,,,
-72.3792,778.7987,-32.7168,,,,,,,,,,
-95.3415,-71.7195,3414.4713,,,,,,,,,,
26.3489,,,,,,,,,,,,
-41.7888,8.544,299.1476,,,,,,,,,,
-41.9952,127.9348,-1.4336,-72.4133,-86.3484,,,,,,,,
19.3237,-82.2314,290.166,-72.6119,-80.2051,,,,,,,,
-59.7999,191.4256,,,,,,,,,,,
-91.0324,-55.0091,3818.1704,262.0638,-25.4468,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
-77.6621,2907.8986,,,,,,,,,,,
220.4887,-90.1555,2350.5043,-96.3776,3516.9717,,,,,,,,
-77.9657,,,,,,,,,,,,
,,,,,,,,,,,,
-3.2181,-88.2535,,,,,,,,,,,
-66.2028,,,,,,,,,,,,
10.7435,534.3267,,,,,,,,,,,
,,,,,,,,,,,,
233.3949,,,,,,,,,,,,
,,,,,,,,,,,,
-87.5519,,,,,,,,,,,,
-47.153,10.3351,,,,,,,,,,,
,,,,,,,,,,,,
1.503,-88.2535,,,,,,,,,,,
108.8825,-86.1703,855.7393,2.7316,-96.2407,898.8129,-14.0336,-44.0153,703.216,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
-69.4144,478.5687,1.7202,,,,,,,,,,
140.0307,-93.2514,-48.5495,,,,,,,,,,
-62.6938,-79.9771,,,,,,,,,,,
,,,,,,,,,,,,
3.9197,-88.5267,,,,,,,,,,,
,,,,,,,,,,,,
-99.3236,46.4664,,,,,,,,,,,
64.6365,,,,,,,,,,,,
-98.4289,1531.7188,,,,,,,,,,,
,,,,,,,,,,,,
-79.4652,116.1927,,,,,,,,,,,
57.2781,28.5126,-99.0988,7556.5269,98.948,,,,,,,,
-80.9056,286.5902,-10.2783,-79.2219,-74.6509,1221.6206,226.1767,-56.9582,-66.589,385.6855,-55.543,-85.8483,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
20.3698,,,,,,,,,,,,
105.2402,,,,,,,,,,,,
,,,,,,,,,,,,
67.954,,,,,,,,,,,,
-72.7434,60.7827,66.1546,,,,,,,,,,
92.8331,-95.3793,1362.2764,392.7426,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
227.3267,2.6212,-29.355,,,,,,,,,,
-86.8747,519.0733,-64.7308,,,,,,,,,,
795.7545,,,,,,,,,,,,
-96.4216,5385.6989,-97.809,1113.731,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
-4.1416,-20.8205,,,,,,,,,,,
218.4475,2912.404,,,,,,,,,,,
-90.1273,718.362,5.9265,-86.5522,-93.4017,,,,,,,,
-43.4972,-81.0295,1873.4068,,,,,,,,,,
-36.6172,3269.5475,-99.8739,476.691,-89.8856,552.3534,368.1957,-94.5753,4312.108,,,,
,,,,,,,,,,,,
-61.8019,-22.8624,293.1947,-1.3694,,,,,,,,,
-97.5048,759.9204,-90.956,-54.3575,2933.9577,-29.7808,105.642,,,,,,
-71.0489,,,,,,,,,,,,
80.1682,-21.1371,-83.6032,-1.0256,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
-13.9128,38.9653,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
123.209,-24.0219,-88.9134,,,,,,,,,,
213.3585,-82.1798,,,,,,,,,,,
21.6683,,,,,,,,,,,,
-31.9526,145.9102,,,,,,,,,,,
,,,,,,,,,,,,
64.6365,,,,,,,,,,,,
,,,,,,,,,,,,
-93.5284,147.6699,42.0622,,,,,,,,,,
101.1157,-98.9324,,,,,,,,,,,
48.8117,-50.2142,146.7417,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
82.7734,-90.2938,898.3536,123.3454,,,,,,,,,
-47.1037,-17.1432,4393.0674,,,,,,,,,,
113.8207,,,,,,,,,,,,
112.4341,136.8771,,,,,,,,,,,
,,,,,,,,,,,,
236.8677,194.7637,,,,,,,,,,,
125.3427,-78.3657,72.3497,139.4189,213.3095,-93.0268,,,,,,,
,,,,,,,,,,,,
27.3189,-79.8317,450.52,390.2779,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
-36.8059,,,,,,,,,,,,
-95.4358,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
54.4164,,,,,,,,,,,,
238.7722,,,,,,,,,,,,
,,,,,,,,,,,,
-46.0109,-65.6997,,,,,,,,,,,
67.7138,-8.3423,,,,,,,,,,,
113.7817,-34.9727,-76.1374,-89.0028,,,,,,,,,
64.6365,,,,,,,,,,,,
-32.1213,-71.4207,11.7518,,,,,,,,,,
,,,,,,,,,,,,
-71.0489,,,,,,,,,,,,
